username,account_info,profile
BlancoQuiroz1,"{'location': 'Colombia.', 'description': 'Ser yo,sin compromisos politicos ni tener falsos mesias.', 'created_at': '2021-01-17T19:34:17.000Z', 'public_metrics': {'followers_count': 1681, 'following_count': 1747, 'tweet_count': 72987, 'listed_count': 2, 'like_count': 151413, 'media_count': 32198}, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1350889000488284163/1656458888', 'name': 'MjesuS OgazzA.', 'id': '1350889000488284163', 'username': 'BlancoQuiroz1'}","<h1>Perfil de usuario en X (anteriormente Twitter)</h1>

<p><strong>Nombre:</strong> MjesuS OgazzA.</p>
<p><strong>Nombre de usuario:</strong> @BlancoQuiroz1</p>
<p><strong>Ubicación:</strong> Colombia</p>
<p><strong>Descripción:</strong> Ser yo, sin compromisos políticos ni tener falsos mesías.</p>
<p><strong>Fecha de creación:</strong> 17 de enero de 2021</p>

<h2>Métricas públicas</h2>
<ul>
  <li><strong>Seguidores:</strong> 1.681</li>
  <li><strong>Siguiendo:</strong> 1.747</li>
  <li><strong>Tweets:</strong> 72.987</li>
  <li><strong>Listas:</strong> 2</li>
  <li><strong>Me gusta:</strong> 151.413</li>
  <li><strong>Medios:</strong> 32.198</li>
</ul>

<p><strong>Imagen de cabecera:</strong> <img src=""https://pbs.twimg.com/profile_banners/1350889000488284163/1656458888"" alt=""Imagen de cabecera del perfil""></p>

<p>Este usuario tiene un alcance moderado en X, con más de 1.600 seguidores y una cantidad significativa de tweets y me gusta. Su descripción sugiere que se presenta como una persona auténtica y sin afiliaciones políticas, lo que podría ser un punto interesante para segmentar su audiencia en una campaña política.</p>"
OscarSPerdomo,"{'location': 'Rusia 🇷🇺', 'description': 'Hincha de Ⓜ️ @MillosFCoficial 💙 - Jefe de Maquinaria 🚜 - Salsa clásica 🎺🎷🪘- Progresista 💯 % - Uribe paraco hpta', 'created_at': '2012-10-10T00:46:39.000Z', 'public_metrics': {'followers_count': 3667, 'following_count': 3750, 'tweet_count': 30900, 'listed_count': 1, 'like_count': 63659, 'media_count': 10390}, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/870847836/1665356297', 'name': 'Osc\uf8ffr', 'id': '870847836', 'username': 'OscarSPerdomo', 'entities': {'description': {'mentions': [{'start': 13, 'end': 29, 'username': 'MillosFCoficial'}]}}}","<h1>Perfil de usuario en X (anteriormente Twitter)</h1>

<p><strong>Nombre:</strong> Oscr<br>
<strong>Nombre de usuario:</strong> @OscarSPerdomo<br>
<strong>Ubicación:</strong> Rusia <img src=""https://flagcdn.com/32x24/ru.png"" alt=""Bandera de Rusia""></p>

<p><strong>Descripción:</strong> Hincha de <a href=""https://x.com/MillosFCoficial"">@MillosFCoficial</a> - Jefe de Maquinaria - Salsa clásica - Progresista % - Uribe paraco hpta</p>

<p><strong>Métricas públicas:</strong><br>
- <strong>Seguidores:</strong> 3667<br>
- <strong>Siguiendo:</strong> 3750<br>
- <strong>Tweets:</strong> 30900<br>
- <strong>Listas:</strong> 1<br>
- <strong>Me gusta:</strong> 63659<br>
- <strong>Medios:</strong> 10390</p>

<p><strong>Fecha de creación:</strong> 10 de octubre de 2012</p>

<p>Este usuario parece tener un alcance significativo en X, con más de 30000 tweets y una cantidad considerable de seguidores y me gusta. Su descripción indica que es un hincha de un equipo de fútbol colombiano y tiene opiniones políticas progresistas. Su ubicación en Rusia podría indicar que es un usuario con alcance internacional.</p>"
LuisAlb29598380,"{'description': 'Leal, amigable, afortunado', 'created_at': '2022-05-24T14:55:38.000Z', 'public_metrics': {'followers_count': 15, 'following_count': 29, 'tweet_count': 3578, 'listed_count': 0, 'like_count': 6745, 'media_count': 2}, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1529113798342234112/1736189304', 'name': 'Luis Alberto Parra Castañeda', 'id': '1529113798342234112', 'username': 'LuisAlb29598380'}","<h1>Perfil de Usuario</h1>

<p><strong>Nombre:</strong> Luis Alberto Parra Castañeda</p>
<p><strong>Nombre de Usuario:</strong> @LuisAlb29598380</p>
<p><strong>Descripción:</strong> Leal, amigable, afortunado</p>

<h2>Métricas Públicas</h2>
<ul>
  <li><strong>Seguidores:</strong> 15</li>
  <li><strong>Siguiendo:</strong> 29</li>
  <li><strong>Tweets:</strong> 3578</li>
  <li><strong>Me gusta:</strong> 6745</li>
  <li><strong>Conteo en listas:</strong> 0</li>
  <li><strong>Conteo de medios:</strong> 2</li>
</ul>

<p><strong>Fecha de Creación:</strong> 24 de mayo de 2022</p>

<h2>Alcance en Redes Sociales</h2>
<p>Con 15 seguidores y 3578 tweets, este usuario tiene un alcance moderado en X (anteriormente Twitter). Su capacidad para generar contenido (3578 tweets) y recibir interacción (6745 me gusta) sugiere que tiene cierta influencia en su nicho. Sin embargo, su número de seguidores es relativamente bajo, lo que podría limitar su impacto a una audiencia más amplia.</p>

<p>Es importante destacar que su perfil ha sido creado desde mayo de 2022 y ha mantenido una actividad constante, lo que indica su compromiso con la plataforma.</p>"
jumabaez2007,"{'location': 'COLOMBIA (paraiso natural)', 'description': 'URIBISTA 100% Médico Veterinario, padre, abuelo y esposo ante todo la familia, Dios y Patria! ANTIFARC Djokovic GOAT. Millos el mejor', 'created_at': '2010-01-02T01:12:04.000Z', 'public_metrics': {'followers_count': 623, 'following_count': 1138, 'tweet_count': 8194, 'listed_count': 1, 'like_count': 52932, 'media_count': 798}, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/101101310/1663708635', 'name': 'Juan Manuel Báez Escobar', 'id': '101101310', 'username': 'jumabaez2007'}","<h1>Perfil de usuario en X (anteriormente Twitter)</h1>

<p><strong>Nombre:</strong> Juan Manuel Báez Escobar</p>
<p><strong>Nombre de usuario:</strong> @jumabaez2007</p>
<p><strong>Ubicación:</strong> Colombia (paraíso natural)</p>
<p><strong>Descripción:</strong> URIBISTA 100% Médico Veterinario, padre, abuelo y esposo ante todo la familia, Dios y Patria! ANTIFARC Djokovic GOAT. Millos el mejor</p>

<h2>Métricas públicas</h2>
<ul>
  <li><strong>Seguidores:</strong> 623</li>
  <li><strong>Siguiendo:</strong> 1138</li>
  <li><strong>Tweets:</strong> 8194</li>
  <li><strong>Listas:</strong> 1</li>
  <li><strong>Me gusta:</strong> 52,932</li>
  <li><strong>Medios:</strong> 798</li>
</ul>

<p><strong>Fecha de creación de la cuenta:</strong> 2 de enero de 2010, 01:12:04 GMT</p>

<p>Este usuario tiene un alcance moderado en X, con 623 seguidores y una actividad significativa, habiendo publicado 8194 tweets y recibido 52,932 me gustan. Su influencia podría ser relevante en ciertos círculos, especialmente considerando su filiación política y deportiva mencionada en su descripción.</p>"
Terne69,"{'location': 'Bogotá, D.C., Colombia', 'description': '', 'created_at': '2024-07-14T13:20:18.000Z', 'public_metrics': {'followers_count': 104, 'following_count': 389, 'tweet_count': 11769, 'listed_count': 1, 'like_count': 14527, 'media_count': 15}, 'name': 'CAYO ARPINO', 'id': '1812477124327956480', 'username': 'Terne69'}","<h1>Perfil de Usuario: CAYO ARPINO</h1>

<p><strong>Nombre:</strong> CAYO ARPINO</p>
<p><strong>Usuario:</strong> @Terne69</p>
<p><strong>Ubicación:</strong> Bogotá, D.C., Colombia</p>

<p><strong>Métricas Públicas:</strong></p>
<ul>
  <li><strong>Seguidores:</strong> 104</li>
  <li><strong>Siguiendo:</strong> 389</li>
  <li><strong>Tweets:</strong> 11,769</li>
  <li><strong>Listas:</strong> 1</li>
  <li><strong>Me gusta:</strong> 14,527</li>
  <li><strong>Medios:</strong> 15</li>
</ul>

<p><strong>Fecha de Creación:</strong> 14 de julio de 2024, 13:20:18 GMT</p>

<p><strong>Resumen:</strong> El usuario @Terne69, CAYO ARPINO, es una persona con cierto nivel de influencia en redes sociales, aunque su alcance es moderado con 104 seguidores en X (anteriormente Twitter). Ha publicado una cantidad considerable de contenido (11,769 tweets) y ha interactuado con la comunidad generando 14,527 me gustas. Su ubicación en Bogotá, D.C., Colombia, podría ser relevante para campañas políticas locales o nacionales.</p>

<p><strong>Alcance en Redes Sociales:</strong> Moderado, con potencial para crecer dada su actividad en la plataforma.</p>

<p><strong>Relevancia para Campañas Políticas:</strong> Su ubicación en Bogotá y su actividad en X podrían hacer que sea un objetivo interesante para campañas políticas que buscan influir en la opinión pública en Colombia, especialmente en la capital.</p>"
cajoda27,"{'description': '', 'created_at': '2012-05-16T14:20:49.000Z', 'public_metrics': {'followers_count': 604, 'following_count': 1200, 'tweet_count': 19186, 'listed_count': 1, 'like_count': 52549, 'media_count': 191}, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/581876470/1376053273', 'name': 'Kayo D.', 'id': '581876470', 'username': 'cajoda27'}","<h1>Segmentación de usuario para campaña política</h1>

<p>El usuario <strong>cajoda27</strong> (Kayo D.) tiene una presencia en redes sociales que podría ser relevante para una campaña política. A continuación, se presentan algunos datos clave sobre su actividad y alcance en X (anteriormente Twitter):</p>

<ul>
  <li><strong>Fecha de creación de la cuenta:</strong> 16 de mayo de 2012</li>
  <li><strong>Seguidores:</strong> 604</li>
  <li><strong>Siguiendo:</strong> 1200 cuentas</li>
  <li><strong>Tweets publicados:</strong> 19,186</li>
  <li><strong>Me gusta:</strong> 52,549</li>
  <li><strong>Publicaciones con medios:</strong> 191</li>
</ul>

<p>Con una cantidad considerable de tweets publicados y una cantidad significativa de me gusta, este usuario tiene un cierto nivel de influencia en la plataforma. Su alcance podría ser valioso para una campaña política que busque conectar con un público específico.</p>

<p>Es importante tener en cuenta que, aunque el número de seguidores no es extremadamente alto, la actividad y el engagement del usuario podrían ser relevantes para una campaña que busque generar conversación y movilización en torno a un tema o causa específica.</p>"
AlciraBlancoMe1,"{'description': '', 'created_at': '2020-12-31T19:07:13.000Z', 'public_metrics': {'followers_count': 39, 'following_count': 165, 'tweet_count': 1842, 'listed_count': 1, 'like_count': 191, 'media_count': 1}, 'name': 'Alcira Blanco Mendez', 'id': '1344721757593350148', 'username': 'AlciraBlancoMe1'}","<h1>Perfil de Usuario: Alcira Blanco Mendez</h1>

<p><strong>Nombre:</strong> Alcira Blanco Mendez</p>
<p><strong>Nombre de Usuario:</strong> @AlciraBlancoMe1</p>
<p><strong>Fecha de Creación:</strong> 31 de diciembre de 2020, 19:07:13 GMT</p>

<h2>Métricas Públicas</h2>
<ul>
  <li><strong>Seguidores:</strong> 39</li>
  <li><strong>Siguiendo:</strong> 165</li>
  <li><strong>Tweets:</strong> 1842</li>
  <li><strong>Listas:</strong> 1</li>
  <li><strong>Me gusta:</strong> 191</li>
  <li><strong>Medios:</strong> 1</li>
</ul>

<h2>Análisis para Campaña Política</h2>
<p>Con 39 seguidores y 165 cuentas siguiendo, el alcance de esta persona en la plataforma X (anteriormente Twitter) es limitado. Sin embargo, su actividad (1842 tweets) sugiere un usuario comprometido y potencialmente influyente en su nicho o comunidad.</p>
<p>La cantidad de listas en las que está incluida (1) podría indicar cierto nivel de reconocimiento o utilidad para los demás usuarios.</p>
<p>Con 191 me gusta, se puede inferir que su contenido ha generado cierto impacto, aunque no es muy alto.</p>

<p>Para campañas políticas, este usuario podría ser considerado para micro-targeting, especialmente si su contenido o intereses se alinean con los objetivos de la campaña.</p>"
Karen_Acosta13,"{'location': 'Bogotá, Colombia', 'description': '', 'created_at': '2011-08-03T02:36:03.000Z', 'public_metrics': {'followers_count': 191, 'following_count': 1397, 'tweet_count': 3535, 'listed_count': 0, 'like_count': 6007, 'media_count': 141}, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/347617867/1725589313', 'name': 'Karen Acosta Celi', 'id': '347617867', 'username': 'Karen_Acosta13'}","<h1>Perfil de Usuario: Karen Acosta Celi</h1>

<p><strong>Ubicación:</strong> Bogotá, Colombia</p>

<p><strong>Descripción del Perfil:</strong> </p>

<p><strong>Fecha de Creación de la Cuenta:</strong> 3 de agosto de 2011</p>

<h2>Métricas Públicas</h2>

<ul>
  <li><strong>Seguidores:</strong> 191</li>
  <li><strong>Siguiendo:</strong> 1397</li>
  <li><strong>Tweets Publicados:</strong> 3535</li>
  <li><strong>Listas en las que está incluido:</strong> 0</li>
  <li><strong>Me gusta:</strong> 6007</li>
  <li><strong>Publicaciones con medios:</strong> 141</</li>
</ul>

<p><strong>URL del Banner del Perfil:</strong> <a href=""https://pbs.twimg.com/profile_banners/347617867/1725589313"">https://pbs.twimg.com/profile_banners/347617867/1725589313</a></p>

<p><strong>Nombre:</strong> Karen Acosta Celi</p>

<p><strong>Nombre de Usuario (X):</strong> @Karen_Acosta13</p>

<p><strong>ID de Usuario:</strong> 347617867</p>

<h2>Análisis para Campaña Política</h2>

<p>Con 191 seguidores y una actividad de 3535 tweets, el alcance de esta usuaria en X (anteriormente Twitter) es limitado pero su interacción (6007 me gusta) sugiere una influencia potencial en su círculo cercano. Su ubicación en Bogotá, Colombia, podría ser estratégica para campañas políticas locales o nacionales.</p>

<p>Considerando su actividad en redes, podría ser beneficiosa para una campaña política:</p>

<ul>
  <li>Interactuar con ella directamente para potenciar su alcance.</li>
  <li>Crear contenido atractivo que pueda compartir con sus seguidores.</li>
  <li>Aprovechar su conexión con 1397 cuentas para difundir mensajes de la campaña.</li>
</ul>

<p>Sin embargo, es crucial evaluar su contenido previo y la naturaleza de su influencia para asegurar que se alinee con los objetivos y valores de la campaña política.</p>"
Lucapo55,"{'description': '', 'created_at': '2021-08-24T22:11:24.000Z', 'public_metrics': {'followers_count': 61, 'following_count': 63, 'tweet_count': 12668, 'listed_count': 0, 'like_count': 404, 'media_count': 4}, 'name': 'Eduardo', 'id': '1430291617840345090', 'username': 'Lucapo55'}","<h1>Información del usuario</h1>

<p>Nombre: <strong>Eduardo</strong></p>
<p>Nombre de usuario: <strong>@Lucapo55</strong></p>
<p>Fecha de creación de la cuenta: <strong>24 de agosto de 2021</strong></p>

<h2>Métricas públicas</h2>

<ul>
  <li>Seguidores: <strong>61</strong></li>
  <li>Siguiendo: <strong>63</strong></li>
  <li>Tweets publicados: <strong>12,668</strong></li>
  <li>Listas en las que está incluido: <strong>0</strong></li>
  <li>Me gusta dados: <strong>404</strong></li>
  <li>Medios publicados: <strong>4</strong></li>
</ul>

<h2>Segmentación para campaña política</h2>

<p>Con <strong>61 seguidores</strong> y una actividad de <strong>12,668 tweets</strong>, este usuario tiene un alcance moderado en la plataforma X (anteriormente Twitter). Su capacidad para interactuar con contenido político podría ser significativa, considerando su experiencia en la plataforma desde agosto de 2021.</p>

<p>Su <strong>ratio de seguidores/seguros</strong> es prácticamente 1, lo que sugiere que está en una fase de crecimiento y participación activa, lo que podría ser beneficioso para campañas políticas que buscan interacción y difusión de mensajes.</p>

<p>La <strong>baja cantidad de me gusta</strong> en comparación con el número de tweets publicados podría indicar que su contenido no genera mucha interacción o que su audiencia no es muy activa en términos de mostrar aprecio por sus publicaciones.</p>

<p>En resumen, este usuario podría ser un <strong>influenciador micro</strong> en ciertos nichos o comunidades, especialmente si su contenido se alinea con temas políticos o sociales. Su actividad y seguidores sugieren que podría ser un <strong>aliado valioso</strong> para campañas políticas que buscan <strong>difusión y engagement</strong> a nivel local o en comunidades específicas.</p>"
soy_luisparra,"{'location': 'Bogotá ', 'description': '#Progresista\nActivismo político.', 'created_at': '2011-06-12T00:40:37.000Z', 'public_metrics': {'followers_count': 733, 'following_count': 2759, 'tweet_count': 96729, 'listed_count': 2, 'like_count': 105575, 'media_count': 1122}, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/315513069/1728321277', 'name': 'luis guillermo parra', 'id': '315513069', 'username': 'soy_luisparra', 'entities': {'description': {'hashtags': [{'start': 0, 'end': 12, 'tag': 'Progresista'}]}}}","<h1>Perfil de usuario en X (anteriormente Twitter)</h1>

<p><strong>Nombre:</strong> luis guillermo parra</p>
<p><strong>Usuario:</strong> @soy_luisparra</p>
<p><strong>Ubicación:</strong> Bogotá</p>
<p><strong>Descripción:</strong> #Progresista - Activismo político.</p>

<h2>Métricas públicas</h2>
<ul>
  <li><strong>Seguidores:</strong> 733</li>
  <li><strong>Siguiendo:</strong> 2759</li>
  <li><strong>Tweets:</strong> 96,729</li>
  <li><strong>Listas:</strong> 2</li>
  <li><strong>Me gusta:</strong> 105,575</li>
  <li><strong>Media:</strong> 1122</li>
</ul>

<h2>Alcance en redes sociales</h2>
<p>Con 733 seguidores y una cantidad significativa de tweets (96,729), este usuario tiene un alcance moderado en la plataforma X. Su descripción como #Progresista y su participación en activismo político sugieren que su contenido puede estar enfocado en temas sociales y políticos, lo que podría atraer a un público específico interesado en estos temas.</p>

<p>La cantidad de me gusta que ha recibido (105,575) indica que su contenido ha sido bien recibido por su audiencia, lo que podría ser un indicador de su influencia en la plataforma.</p>

<h2>Segmentación para campaña política</h2>
<p>Considerando la ubicación del usuario (Bogotá), su descripción como #Progresista y su participación en activismo político, podría ser un objetivo interesante para una campaña política que busque conectar con votantes progresistas en la capital colombiana.</p>

<p>Su audiencia, aunque moderada en tamaño, parece estar interesada en contenido político y social, lo que podría hacer que este usuario sea un aliado valioso para una campaña que busque movilizar a este segmento de la población.</p>"
gente_de_bie,"{'location': 'Por aquí por alla', 'description': '😎', 'created_at': '2010-05-28T02:13:01.000Z', 'public_metrics': {'followers_count': 205, 'following_count': 1493, 'tweet_count': 8865, 'listed_count': 2, 'like_count': 8861, 'media_count': 178}, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/148964288/1400952833', 'name': 'FlanderS͛I͛L͛L͛O͛', 'id': '148964288', 'username': 'gente_de_bie'}","<h1>Análisis de usuario para campaña política</h1>

<p><strong>Ubicación:</strong> Por aquí por allá</p>

<p><strong>Descripción:</strong> 🙂</p>

<p><strong>Fecha de creación de la cuenta:</strong> 28 de mayo de 2010</p>

<h2>Métricas públicas</h2>

<ul>
  <li><strong>Seguidores:</strong> 205</li>
  <li><strong>Seguidos:</strong> 1493</li>
  <li><strong>Tweets publicados:</strong> 8865</li>
  <li><strong>Listas en las que está incluido:</strong> 2</li>
  <li><strong>Me gusta dados:</strong> 8861</li>
  <li><strong>Conteo de medios subidos:</strong> 178</li>
</ul>

<p><strong>Nombre:</strong> FlandersıllıO</p>

<p><strong>ID:</strong> 148964288</p>

<p><strong>Nombre de usuario:</strong> gente_de_bie</p>

<h2>Alcance en redes sociales</h2>

<p>Con 205 seguidores y una actividad de 8865 tweets, este usuario tiene un alcance moderado en la plataforma X (anteriormente Twitter). Su capacidad para interactuar con una audiencia más amplia podría ser limitada debido a su número relativamente bajo de seguidores en comparación con el número de cuentas que sigue.</p>

<p>Sin embargo, su presencia en línea podría ser aún así influyente dentro de ciertos nichos o comunidades, especialmente considerando su contenido visual (178 medios subidos) y su engagement (8861 me gusta dados).</p>"
JohnGon53307291,"{'description': 'YO.', 'created_at': '2021-10-21T03:37:04.000Z', 'public_metrics': {'followers_count': 57, 'following_count': 178, 'tweet_count': 10549, 'listed_count': 1, 'like_count': 20, 'media_count': 1633}, 'name': 'John', 'id': '1451028934104129538', 'username': 'JohnGon53307291'}","<h1>Perfil de Usuario: John</h1>

<p><strong>Descripción:</strong> YO.</p>

<p><strong>Fecha de Creación:</strong> 21 de octubre de 2021</p>

<h2>Métricas Públicas</h2>

<ul>
  <li><strong>Seguidores:</strong> 57</li>
  <li><strong>Siguiendo:</strong> 178</li>
  <li><strong>Tweets publicados:</strong> 10,549</li>
  <li><strong>Listas en las que está incluido:</strong> 1</li>
  <li><strong>Me gusta dados:</strong> 20</li>
  <li><strong>Conteo de medios subidos:</strong> 1,633</li>
</ul>

<h2>Información de Perfil</h2>

<ul>
  <li><strong>Nombre:</strong> John</li>
  <li><strong>ID:</strong> 1451028934104129538</li>
  <li><strong>Nombre de Usuario (X):</strong> JohnGon53307291</li>
</ul>

<p>Este usuario tiene un alcance moderado en la plataforma X (anteriormente Twitter), con 57 seguidores y 178 cuentas a las que sigue. Su actividad en la plataforma es notable, con más de 10,000 tweets publicados y una cantidad significativa de medios subidos.</p>"
RForemanth2025,"{'description': 'De la horrible Ficción.Odiar como derecho humano.\nEn este circo no se le niega un insulto a ningún payaso.', 'created_at': '2025-04-13T15:58:00.000Z', 'public_metrics': {'followers_count': 25, 'following_count': 362, 'tweet_count': 1235, 'listed_count': 0, 'like_count': 7625, 'media_count': 0}, 'name': 'Richart Foremaan', 'id': '1911448740293910528', 'username': 'RForemanth2025'}","<h1>Perfil de Usuario: Richart Foremaan</h1>

<p><strong>Descripción:</strong> De la horrible Ficción. Odiar como derecho humano. En este circo no se le niega un insulto a ningún payaso.</p>

<p><strong>Información de Perfil:</strong></p>
<ul>
  <li><strong>Nombre:</strong> Richart Foremaan</li>
  <li><strong>Nombre de Usuario:</strong> @RForemanth2025</li>
  <li><strong>ID:</strong> 1911448740293910528</li>
  <li><strong>Fecha de Creación:</strong> 13 de abril de 2025, 15:58</li>
</ul>

<p><strong>Métricas Públicas:</strong></p>
<ul>
  <li><strong>Seguidores:</strong> 25</li>
  <li><strong>Siguiendo:</strong> 362</li>
  <li><strong>Tweets:</strong> 1235</li>
  <li><strong>Listas:</strong> 0</li>
  <li><strong>Me gusta:</strong> 7625</li>
  <li><strong>Medios:</strong> 0</li>
</ul>

<p><strong>Análisis para Campaña Política:</strong></p>
<p>El usuario Richart Foremaan tiene un alcance limitado en la plataforma X (anteriormente Twitter), con solo 25 seguidores. Sin embargo, ha publicado un total de 1235 tweets y ha recibido 7625 me gusta, lo que indica que su contenido ha generado cierto impacto. Su descripción sugiere una personalidad provocativa y crítica.</p>

<p><strong>Alcance en Redes Sociales:</strong></p>
<p>Con 25 seguidores y 362 cuentas siguiendo, el usuario tiene una presencia modesta en la plataforma. Su capacidad para generar interacción se refleja en los 7625 me gusta que ha recibido, pero su influencia parece estar contenida dentro de un círculo limitado de usuarios.</p>"
nonis0710,"{'description': '', 'created_at': '2023-10-26T18:32:35.000Z', 'public_metrics': {'followers_count': 50, 'following_count': 52, 'tweet_count': 10573, 'listed_count': 1, 'like_count': 30212, 'media_count': 11}, 'name': 'hernando castro', 'id': '1717609962560495616', 'username': 'nonis0710'}","<h1>Perfil de Usuario: hernando castro</h1>

<p><strong>Descripción:</strong> No se proporcionó.</p>

<p><strong>Fecha de Creación:</strong> 26 de octubre de 2023, 18:32:35 GMT.</p>

<h2>Métricas Públicas</h2>

<ul>
  <li><strong>Seguidores:</strong> 50</li>
  <li><strong>Siguiendo:</strong> 52</li>
  <li><strong>Tweets:</strong> 10,573</li>
  <li><strong>Listas:</strong> 1</li>
  <li><strong>Me gusta:</strong> 30,212</li>
  <li><strong>Medios:</strong> 11</li>
</ul>

<h2>Información de Perfil</h2>

<ul>
  <li><strong>Nombre:</strong> hernando castro</li>
  <li><strong>ID:</strong> 1717609962560495616</li>
  <li><strong>Nombre de Usuario:</strong> @nonis0710</li>
</ul>

<h2>Segmentación para Campaña Política</h2>

<p>Con 50 seguidores y 10,573 tweets, este usuario tiene una presencia modesta en X (anteriormente Twitter). Su capacidad para influir en redes sociales es limitada debido a su relativamente pequeño número de seguidores. Sin embargo, su actividad intensa en la plataforma (10,573 tweets) sugiere un usuario comprometido y potencialmente influyente dentro de su círculo cercano o nicho específico.</p>

<p>La segmentación de este usuario para una campaña política podría enfocarse en:</p>

<ul>
  <li>Incrementar su visibilidad y alcance a través de contenido atractivo y relevante.</li>
  <li>Interactuar con su audiencia existente para aumentar la lealtad y el compromiso.</li>
  <li>Apuntar a usuarios similares o dentro de su nicho para expandir su influencia.</li>
</ul>

<p><strong>Nota:</strong> La efectividad de la campaña dependerá de la calidad del contenido, la interacción con la audiencia y la resonancia del mensaje con el público objetivo.</p>"
eacv1980,"{'location': 'Bogota ', 'description': 'BOGOTA D.C', 'created_at': '2012-05-20T23:34:37.000Z', 'public_metrics': {'followers_count': 58, 'following_count': 141, 'tweet_count': 5730, 'listed_count': 0, 'like_count': 14047, 'media_count': 95}, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/586160733/1478152011', 'name': 'Edwin casas', 'id': '586160733', 'username': 'eacv1980'}","<h1>Información del Usuario</h1>

<p><strong>Nombre:</strong> Edwin casas</p>
<p><strong>Nombre de usuario:</strong> @eacv1980</p>
<p><strong>Ubicación:</strong> Bogotá, BOGOTA D.C</p>

<h2>Métricas Públicas</h2>
<ul>
  <li><strong>Seguidores:</strong> 58</li>
  <li><strong>Siguiendo:</strong> 141</li>
  <li><strong>Tweets:</strong> 5730</li>
  <li><strong>Listas:</strong> 0</li>
  <li><strong>Me gusta:</strong> 14047</li>
  <li><strong>Media:</strong> 95</li>
</ul>

<h2>Alcance en Redes Sociales</h2>
<p>Con 58 seguidores y 141 cuentas siguiendo, Edwin casas tiene un alcance moderado en la plataforma X (anteriormente Twitter). Su actividad en la plataforma, con 5730 tweets y 14047 me gusta, sugiere que tiene una presencia activa y es capaz de generar contenido atractivo para su audiencia.</p>

<h2>Perfil</h2>
<p><img src=""https://pbs.twimg.com/profile_banners/586160733/1478152011"" alt=""Banner de perfil de Edwin casas""></p>

<p>Fecha de creación de la cuenta: 20 de mayo de 2012</p>

<p>Esta información puede ser útil para segmentar al usuario y entender su influencia en las redes sociales para la campaña política.</p>"
ORGANICFARMCOL,"{'description': 'Nunca seré un fanático adoctrinado ni de izquierda ni de derecha y menos de terrornarcocomunista, siempre objetivo con hechos y datos', 'created_at': '2025-02-02T13:27:11.000Z', 'public_metrics': {'followers_count': 178, 'following_count': 209, 'tweet_count': 21056, 'listed_count': 0, 'like_count': 4882, 'media_count': 1040}, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1886043546576207872/1755363473', 'name': 'Mauricio Ospina', 'id': '1886043546576207872', 'username': 'ORGANICFARMCOL'}","<h1>Perfil de Usuario: Mauricio Ospina</h1>

<p><strong>Descripción:</strong> Nunca seré un fanático adoctrinado ni de izquierda ni de derecha y menos de terrornarcocomunista, siempre objetivo con hechos y datos</p>

<p><strong>Información de Perfil:</strong></p>
<ul>
  <li><strong>Nombre:</strong> Mauricio Ospina</li>
  <li><strong>Nombre de Usuario:</strong> @ORGANICFARMCOL</li>
  <li><strong>ID:</strong> 1886043546576207872</li>
</ul>

<p><strong>Métricas Públicas:</strong></p>
<ul>
  <li><strong>Seguidores:</strong> 178</li>
  <li><strong>Siguiendo:</strong> 209</li>
  <li><strong>Tweets:</strong> 21,056</li>
  <li><strong>Listas:</strong> 0</li>
  <li><strong>Me gusta:</strong> 4,882</li>
  <li><strong>Medios:</strong> 1,040</li>
</ul>

<p><strong>Fecha de Creación:</strong> 02 de febrero de 2025</p>

<p><strong>Imagen de Portada:</strong> <img src=""https://pbs.twimg.com/profile_banners/1886043546576207872/1755363473"" alt=""Imagen de portada de Mauricio Ospina""></p>

<h2>Análisis para Campaña Política:</h2>

<p>Con 178 seguidores y una actividad notable de 21,056 tweets, este usuario tiene un alcance moderado en la plataforma X (anteriormente Twitter). Su descripción sugiere una postura política objetiva y basada en hechos, lo que podría ser atractivo para campañas que buscan audiencias con puntos de vista críticos y analíticos.</p>

<p>La cantidad de contenido que ha publicado (1,040 medios) indica que este usuario comparte activamente información y opiniones, lo que podría ser valioso para una campaña política que busque difundir su mensaje a través de usuarios influyentes o activos.</p>

<p>Sin embargo, su relativamente baja cantidad de seguidores y su actividad centrada en compartir información (en lugar de interactuar directamente con otros usuarios) sugiere que, si bien puede ser un aliado valioso, su impacto podría estar limitado en comparación con influencers o usuarios más populares.</p>"
